"text","createdAt","retweetCount","viewCount"
"MAIS 1crime contra o povo está prestes a acontecer c/a privatização d ELETROBRÁS lucrativa,ref.intern.9o.&gt;empr setor eletr mundo,soberania energ,47 represas=PRIVATIZA AUTOM BACIAS DE ÁGUA DOCE

Lembra da Vale?

""Mas,afinal,quem são os donos da Vale S.A.?""
https://t.co/gCsKBUPRVY","Sat Jan 22 18:00:59 +0000 2022","13",
"Ontem a casa da minha vizinha pegou fogo, em Acari e ela perdeu tudo. É um casal e eles tem um filho pequeno, quem puder ajudar com qualquer coisa, seja roupa ou dinheiro, qualquer ajuda será bem vinda 🙏🏻

Pix: 21994414349
Adriana Francisco
Banco Itaú

COMPARTILHEM 🙏🏻 https://t.co/sTwsVu6zyW","Sat Nov 18 15:35:19 +0000 2023","384","77856"
"caralho esse comercial do itau, que fodaaaaa https://t.co/loiwdhStBV","Fri Dec 08 00:30:35 +0000 2023","30","16494"
"Qual vai quebrar primeiro, Bradesco ou Itaú? Façam suas apostas. Itaú (Black Rock em tupi Guarani) já está sendo investigado por lavagem de dinheiro no Paraguai enquanto que o Bradesco já deixou várias contas com saldo negativo indevidamente. https://t.co/iSWucklxFa","Fri Dec 08 02:22:10 +0000 2023","191","15402"
"Ô Lula, teus amigos querem quebrar o Banco do Brasil? Qual o plano? Criminalizar o Banco pra vendê-lo a preço de banana pro Itaú ou pro BTG?

Todo dia uma vassalagem diferente... https://t.co/qCV5DbsXCn","Tue Dec 05 00:44:33 +0000 2023","824","63077"
"R$ 13 milhões em rebranding para transformar o Itaú em Fanta… https://t.co/boJFWwLIpz","Sat Dec 09 07:10:16 +0000 2023","177","32130"
"Vazaram o comercial do Itaú gente https://t.co/stWJBggQWv","Thu Dec 07 13:43:26 +0000 2023","16","12365"
"Está circulando na internet alguns rumores que estão deixando a fanbase em polvorosa. Vazaram algumas imagens que supostamente fazem parte de uma campanha do banco Itaú estrelando Madonna que foram registradas em um evento fechado da empresa. https://t.co/DhmJ0mdC6E","Thu Dec 07 02:22:42 +0000 2023","44","22380"
"RUMOR: Madonna teria embolsado 60 MILHÕES de reais para estrelar campanha do Itaú! https://t.co/cI2vtiHewc","Thu Dec 07 17:35:05 +0000 2023","49","50671"
"🚨 Aparição de Madonna em nova campanha publicitária do Itaú aumenta rumores de que a rainha do pop venha para o Rock in Rio.

O banco é patrocinador oficial do festival! https://t.co/dWmmgcg9Ot","Wed Dec 06 23:53:04 +0000 2023","117","205141"
"A mais nova cliente do @itau https://t.co/ira5yWxSs6","Fri Dec 08 13:57:56 +0000 2023","88","21454"
"Fala tropa, pra quem não sabe o Claudinho é o membro que faz a manutenção, faz a segurança e também cuida dos nossos objetos pessoais quando nao podemos levar no Maracanã, como ato de gratidão está rolando esse presente de natal pra ele deixarei o pix abaixo:
018.475.347-32 
Itaú https://t.co/kfN4JWJgta","Thu Dec 14 22:00:56 +0000 2023","160","45647"
"De acordo com a Veja, o cachê de 13 MILHÕES de dólares, acima de 60 MILHÕES de reais, recebidos por Madonna para estrelar a campanha do Itaú, estabeleceu um recorde no mercado publicitário brasileiro. 

O recorde anterior pertencia a Lewis Hamilton, que recebeu entre 2 e 3 MILHÕES de dólares!","Tue Dec 19 19:42:01 +0000 2023","56","32549"
"entre tantos entendedores, o melhor comentário sobre o rebranding do itau https://t.co/Ck1AueJQNy","Fri Dec 08 16:30:14 +0000 2023","797","230275"
"Itaú fazendo 100 anos em 2024, Madonna celebrando os 40 anos de carreira nos 40 anos de Rock in Rio 

A FIC TÁ PRONTA PODE ENTRAR https://t.co/IL6ziH2p8Y","Wed Dec 06 23:46:05 +0000 2023","98","27058"
"demi lovato no rock in rio 2024 só se o jutes puder se apresentar no palco itaú https://t.co/DRs3BkGo1I","Tue Nov 14 00:33:17 +0000 2023","46","22543"
"🚨URGENTE:

Ex-senador Telmário Mota, Amigo de Bolsonaro, Transferido para Roraima após Prisão por Tentativa de Homicídio contra a Mãe de sua Filha.

Siga este perfil para combater o fascismo.

Moro, Camila, Terroristas, Itaú, Alesp https://t.co/4sjKybg9WH","Thu Dec 07 19:03:44 +0000 2023","180","11565"
"Este relato é de alguém que trabalha no Itaú. Estou recebendo de vários outros bancos também.

Agora vcs entendem pq estão recebendo e-mail com a devolutiva negativa, né? https://t.co/q7UvkA7uyr","Tue Jun 06 11:02:07 +0000 2023","3439","8536935"
"🚨ATENÇÃO: Banco Itaú nega qualquer envolvimento entre a campanha com Madonna e o Rock in Rio:

“A instituição não tem ingerência no casting do festival.” https://t.co/qik7jBJOxW","Fri Dec 08 16:38:35 +0000 2023","11","70020"
"Ou você gostou da logo nova do Itaú ou você tá errado. Só tem duas opções. https://t.co/wlcNgQZY2e","Thu Dec 07 16:10:36 +0000 2023","48","104325"
"CHINA/VALE3/MINÉRIO DE FERRO

ALGUNS DESTAQUES PARA A SEMANA.

1 - Efeito do Scrap do Minério
2 - Tendência de estoque
3 - Dados da semana
4 - Governo tentando sair do ""isolamento""
5 - Beijing incomodada com Dalian
6 - Até quando vai o rally? https://t.co/20XHJnvvv5","Mon Nov 13 01:19:12 +0000 2023","10","22191"
"o pior de tudo é que eles fazem isso na cara dura e muita pessoa física acaba se dando mal #vale3 https://t.co/lIDLXSlD0t","Wed Feb 01 13:55:26 +0000 2023","39","93897"
"VALE3/CHINA/MINÉRIO DE FERRO

Você sabe por que o julgamento da Evergrande 'micou'? Lobby. 
Apesar do julgamento ser em Hong Kong, teoricamente um país à parte, a influência de Pequim é gigante. A empresa não tem salvação, mas uma liquidação traria pressões que Pequim não deseja, principalmente agora. Seria um problema maior em um setor que já sofre há tempos.","Wed Dec 06 00:04:38 +0000 2023","6","4502"
"CHINA REPORT #10

TUDO QUE VOCÊ PRECISA SABER DO MERCADO CHINÊS ATÉ O FINAL DO ANO! 

-VALE3
-MINÉRIO DE FERRO
-MERCADO IMOBILIÁRIO
-PERSPECTIVAS

ACOMPANHE ATÉ O FINAL! https://t.co/l8LFHyPXTK","Sun Oct 01 23:25:58 +0000 2023","38","93784"
"CHINA/VALE3/MINÉRIO DE FERRO

DADOS PÉSSIMOS DO IMOBILIÁRIO CHINÊS, QUANTO ISSO AFETA O MINÉRIO NO CURTO PRAZO(MESES)? 

POUCO, MUITO POUCO, QUASE NADA!

Acompanhem as imagens abaixo: dados do imobiliário e fluxo de infraestrutura

- Imobiliário privado NÃO É MAIS o maior consumidor de aço.
- Ninguém espera melhora do imob, nem Beijing
- Acho o patamar atual do minério caro, principalmente no risco de upside
- Acompanhar apenas dados do imobiliário é operar olhando retrovisor
- Infra compensou a queda do imobiliário
- O preço até jan/fev segue o fluxo de estoques e expectativas das fábricas para o ano novo chinês","Mon Nov 20 00:21:06 +0000 2023","5","10448"
"VALE3/CHINA/MINÉRIO DE FERRO
1/3

Três gráficos muito bons: estoques de minério, estoques de aço e exportações.

A sazonalidade é interessante no estoque de minério. Reparem na tendência para os próximos meses, vai ao encontro do próximo gráfico. https://t.co/3V6tUG2mdB","Fri Nov 17 00:06:19 +0000 2023","3","14641"
"Escolhi, na minha opniao, as 20 melhores ações das 45 que integram o ETF Divo11 (dividendos da b3):

Alup11
Bbas3
Agro3
Cmig3
Cmin3
Egie3
Goau4
Rani3
Itsa4
Kple3
Mrfg3
Petr4
Pssa3
Rapt4
Taee11
Vivt3
Trpl3
Unip6
Vale3
Vbbr3

Para quem quer ter uma carteira focada em dividendos ultra diversificada, essas 20 ações que passaram pela metodologia do idiv e meu filtro podem ser interessantes.

* NÃO É RECOMENDAÇÃO

Abaixo o link da metodologia usada pela idvi:

https://t.co/FmiFomhVYz

E anexado esta a composição completa com as 45 acoes.","Wed Jul 19 10:45:45 +0000 2023","41","209552"
"#VALE3
Nossa Valesca anunciou um provento de R$ 2,33 por ação, ou um DY de 3,5%.

Além disso, anunciaram um programa de recompra de 150 milhões de ações, ou seja, 3,5% do free float.

Já que voces nao puxam o papel, a empresa vai fazer o favor de raspar no fundo. https://t.co/z3pVHWknBW","Thu Oct 26 19:16:56 +0000 2023","12","14335"
"Fui abrir a carteira do NDIV11, o novo ETF de dividendos que vai ter por aqui. 

Eu como um bom inocente abri achando que ia ser só elétrica, banco, saneamento, etc.

Mas não, entupiram de commodity: BRAP4, CMIN3, CSNA3, GGBR4, GOAU4, MRFG3, PETR4 e VALE3.

Os anos de 2021/22 foram uma das piores coisas que aconteceram pra quem gosta de dividendos. 

Commodity é risco DEMAIS e o investidor de dividendos tem que tomar cuidado dobrado com esse tipo de empresa. 

No topo pagam muito, mas depois a perda vem no preço da ação (quando o ciclo vira) e eu prometo pra vocês que commodity nenhuma paga dividendo no low do ciclo.","Sat Sep 30 01:55:24 +0000 2023","7","64190"
"Ibovespa fecha preliminarmente com queda de 0,8%, aos 103,4 mil pontos, pressionado por perdas de Petrobras (PETR4) e bancos; ações da Vale (VALE3) fecharam com leve queda. https://t.co/KIbnnSVaen","Thu Mar 02 23:57:11 +0000 2023","6","678"
"Resultados acima da expectativa da VALE (VALE3)

Lucro líquido: R$ 13,9 bi (-35,7%)

Ebitda ajustado: R$ 20,4 bi (+14%)

Resultado acima das expectativas, mesmo com cenário desafiador na China. https://t.co/5HVvckEv3E","Thu Oct 26 22:45:36 +0000 2023","4","9123"
"VALE ASSINA ACORDO PARA FORNECER 4 MILHÕES DE TONELADAS DE MINÉRIO DE FERRO POR ANO PARA ARÁBIA SAUDITA

A Vale (#VALE3) e o grupo siderúrgico indiano Essar firmaram parceria para fornecimento de minério de ferro para o projeto Green Steel Arabia (GSA), na Arábia Saudita. A Vale fornecerá 4 milhões de toneladas por ano de aglomerados (pelotas ou briquetes) para a rota de redução direta. Os briquetes serão produzidos pela Vale no próprio “mega hub” da Arábia Saudita. Já as pelotas poderão ser produzidas pela empresa em Omã ou no Brasil. “Esse acordo representa um passo importante no desenvolvimento dos 'mega hubs', um modelo de negócio inovador que tem como objetivo apoiar a descarbonização do setor siderúrgico e contribuir para a luta global contra a mudança climática”, explica o vice-presidente de soluções de minério de ferro, Marcello Spinelli. “Além da Arábia Saudita, também anunciamos 'mega hubs' nos Emirados Árabes Unidos e em Omã.”  

Fonte: BDM","Mon Sep 11 22:13:45 +0000 2023","14","31968"
"Pananapanema (PMAM3) - Prejuízo de R$ 382 milhões. Isso aqui foi feio demais, empresa está com baixo capital de giro a parando as produções em alguns momentos :(

Em 1990 a empresa já chegou a ser 25% do Ibovespa, muito superior à PETR4 e VALE3, hoje ela vale praticamente zero em relação à antigamente.

Lembrando que a VALE já tentou comprar a PMAM3 quando estava bem das pernas, pelo valor de R$ 2 bi em 2010. Hoje vale menos de R$ 200 milhões POIS OS ACIONISTAS REJEITARAM A OFERTA DA VALE, acredito que devem estar arrependidos até hoje...","Fri Nov 10 22:08:30 +0000 2023","6","36710"
"🫡🫡 Se eu tivesse que montar uma carteira de 20 ações que eu não pudesse tocar nos próximos 20 anos: 

Itsa4
Bbas3
Bpac11
Pssa3
Cxse3
Vale3 
Cmin3
Petr4
Ugpa3
Egie3
Trpl4
Eqtl3
Slce3
Agro3
Smto3 
Rani3
Wege3
Tots3
Tupy3
Kepl3

O que acham? 

Obs: Reinvestiriaos dividendos igualmente entre todas. 

Obs2: NÃO È RECOMENDAÇÃO!","Thu Dec 21 10:58:35 +0000 2023","3","22214"
"É hora de comprar Vale? Ações têm sido vistas como baratas por analistas, mas grande dúvida é o que será da economia da China, principal compradora do minério de ferro da empresa. BTG sugere entrar no papel com visão de longo prazo; comentei na TC Rádio #VALE3 @tcinvestimentos https://t.co/ma9J2ifnco","Tue Jul 18 17:58:35 +0000 2023","5","9456"
"🚨 COMO FUNCIONA A MANIPULAÇÃO DO IBOV

Já perceberam que as vezes está tendo um mar de 🩸🩸🩸 na sua carteira, mas o índice só cai 1% ?

Esse foi um daqueles dias.

Na maioria das vezes o índice é segurado pelo FLUXO e ROTATION entre 3 ativos:

- VALE3
- PETR4
- BANCOS

Isso é nitidamente perceptível em dias que parece que o mundo vai acabar, mas não é refletido % no Ibovespa.

Pode reparar que tem pelo menos um dos 3 positivos ou levemente neutro.

PRA CAIR FEIO, OS 3 PRECISAM CAIR JUNTOS","Sat Oct 14 08:13:56 +0000 2023","11","16751"
"VALE3: cada vez menos barragens com algum tipo de risco.

A empresa tem feito seu dever de casa. https://t.co/pKhTv3mFIb","Wed Jul 05 00:25:43 +0000 2023","5","16663"
"#VALE3 o minério de ferro negocia a 135 USD por tonelada.

Contrato de longo prazo está 99, 28 USD  por ton.

O custo de produção da Vale é de 50 USD a Ton. e a produção média de 315 ton ao ano.

Se colocar essas premissas no modelo o Valor justo da VALE3 bate 120 reais. https://t.co/romjF6kkJ1","Tue Dec 12 13:39:56 +0000 2023","11","26922"
"Retorno de alguns dos melhores ativos e líquidos da bolsa (com os dividendos reinvestidos) desde o início do plano real (29 anos):

WEGE3: 237.000% (equivale a 180% do CDI);
ITUB4: 40.250% (equivalente a 140% do CDI);
VALE3: 31.880% (equivalente a 135% do CDI);
PETR4: 14.840% (equivalente a 116% do CDI).
IBOV: 3.194 (equivalente a 81% do CDI).

Conclusões?","Mon Jul 17 18:31:29 +0000 2023","23","103339"
"Ja que muita gente pediu, segue uma carteira de 20 açoes para os proximos 2-5 anos com 10 melhores de divo11 e smal11 na minha opniao: 

Petr4
Vale3
Cmin3
Goau4
Itsa4
Bbas3
Pssa3
Egie3
Cmig3
Unip6
Smto3
Slce3
Embr3
Eztc3
Ceab3
Pomo4
Rapt4
Kple3
Leve3
Tupy3 

Eu alocaria 60% igualmente nas 10 primeiras e 40% igualmente nas outras. 

Reinvestiria os dividendos trimestrealmente igualmente entre elas. Enquanto isso coolocaria os dividendos em imab11.

E ai o que acham? Quais tirariam ou adicionariam? 

Obs: Não é recomendaçao!!","Thu Aug 24 15:31:26 +0000 2023","18","93688"
"Todo mundo já sabe que a SCS determinou que o Banco do Brasil cancele o patrocínio e a participação da Agrishow

Mas porque isso? Só porque o Ministro foi ""desconvidado""?

Não! 

A atitude tem que servir de EXEMPLO para as demais feiras do Br que são patrocinadas pelo governo. Convidou certos VAGABUNDOS, não tem patrocínio!

Parabéns à SCS
Parabéns ao @LulaOficial","Sat Apr 29 20:08:30 +0000 2023","1317","339179"
"O maior assalto a banco do Brasil- Em 2011, alegadamente com ajuda de um vigilante e outros funcionários do banco, cerca de 12 homens roubaram 170 cofres de uma agência na Avenida Paulista em 27 e 28 de agosto.

Os valores roubados estão entre 250 - 500 milhões de reais. Os criminosos passaram cerca de 10 horas dentro da agência roubando os cofres que continham dinheiro, jóias e outros objetos de valores como relógios de luxo, canetas, cordões, anéis, brincos e pulseira de ouro e outros itens de diamante.

Em uma reportagem, foi revelado que em apenas 2 cofres, os valores ultrapassava os 12 milhões de reais. Em um deles, havia um estojo de prata e marfim cravejado de rubi que era do século 18. e dentro tinha 33 diamantes.

A polícia só descobriram o roubo 8 dias depois pois a maioria dos itens não era declarado no Imposto de Renda. De início, 13 homens suspeitos foram presos, mas apenas 5 foram condenados a 18 anos e 8 meses de cadeia. Fato curioso é que dos 5 condenados, apenas 1 está preso e em regime semiaberto. O vigia envolvido passou menos de 7 anos na prisão, e faleceu em 2018 poe causas naturais.

Um detalhe: Há relatos que o roubo ultrapassou os 900 milhões, já que só foi contabilizado os itens que os donos declaravam o Impostos.","Tue Oct 31 00:24:36 +0000 2023","40","143916"
"Banco do Brasil (BBAS3) vai splitar 2/1.

Ou seja, se você hoje tem 100 ações a R$ 54. Passará a ter 200 a R$ 27.

Na prática estão dividindo a pizza em mais pedaços. Então não se assuste. https://t.co/YW2dlmv9hr","Fri Dec 08 12:02:49 +0000 2023","12","58874"
"NÃO CREIO, mas seria a GLÓRIA 🙏

Paulo Guedes pode ser PRESO por acusação do Banco do Brasil

A nova presidente, Tarciana Medeiros  fez levantamento de informações do banco que desvendou um possível ato de CORRUPÇÃO por parte de Paulo Guedes, realizado em 2020, enquanto era Ministro de bolsonaro

Segundo os dados do Banco do Brasil, Paulo Guedes teria VENDIDO crédito de recebíveis de R$ 3 bilhões da carteira do BB para um banco privado DIRIGIDO POR ELE MESMO, o BTG. 
Além disso, a soma RECEBIDA pela instituição com a venda foi de apenas R$ 300 milhões, o que geraria um PREJUÍZO de R$ 2,7 bilhões para o Banco do Brasil

Membros ligados ao sindicato da categoria reforçam que a ação NÃO PASSARÁ EM BRANCO, visto que se trata de uma corrupção grave no contexto financeiro

SE os atos forem confirmados, Paulo Guedes poderá, inclusive, ir para a prisão

Representante do mais puro suco de esgoto bolsonarista, o tal ""posto Ipiranga"" debochou dos brasileiros e manteve um postura elitista asquerosa durante todo o governo","Mon May 22 14:02:08 +0000 2023","2491","508129"
"JUST A REMINDER...
BIU WILL BE IN BRAZIL 🇧🇷
BIU WILL BE IN BRAZIL 🇧🇷
BIU WILL BE IN BRAZIL 🇧🇷
BIU WILL BE IN BRAZIL 🇧🇷
BIU WILL BE IN BRAZIL 🇧🇷
BIU WILL BE IN BRAZIL 🇧🇷
BIU WILL BE IN BRAZIL 🇧🇷
BIU WILL BE IN BRAZIL 🇧🇷
BIU WILL BE IN BRAZIL 🇧🇷
#Beyourluve #BuildJakapan #JinJiancheng","Mon Nov 13 13:46:39 +0000 2023","24","1053"
"Rock in Rio 2019 - Day 3

RIO DE JANEIRO, BRAZIL - SEPTEMBER 29: Jon Bon Jovi of the band Bon Jovi performs on stage during Rock In Rio day 3 at Cidade do Rock on September 29, 2019 in Rio de Janeiro, Brazil. (Photo by Alexandre Schneider/Getty Images)

#worldjonbonjovi https://t.co/Z6Ad5VY3hx","Sun Feb 12 04:47:25 +0000 2023","2","662"
